,genre,publisher,critic_Score,user_Score,developer,cluster
5235,8,176,0.0,0.0,704,98
5236,9,25,82.0,8.2,316,2
5237,5,44,71.0,8.8,191,34
5238,10,1,80.0,9.3,224,72
5239,5,23,65.0,6.3,314,84
5240,2,75,0.0,0.0,1,5
5241,0,8,0.0,0.0,1,38
5242,0,10,50.0,5.6,256,31
5243,3,8,80.0,8.5,182,6
5244,5,33,72.0,7.6,702,88
5245,11,7,0.0,0.0,1,97
5246,5,4,57.0,0.0,189,70
5247,6,17,0.0,0.0,1,90
5248,9,133,85.0,8.7,485,8
5249,1,23,70.0,8.9,66,29
5250,6,83,77.0,8.0,360,37
5251,0,3,0.0,0.0,1,38
5252,5,18,74.0,7.5,520,47
5253,6,1,75.0,5.4,59,39
5254,5,7,64.0,6.8,289,81
5255,0,12,0.0,0.0,1,94
5256,3,12,58.0,8.1,16,95
5257,0,3,77.0,7.5,427,6
5258,0,7,70.0,6.6,225,16
5259,0,12,0.0,0.0,1,94
5260,6,25,0.0,0.0,1,22
5261,3,186,0.0,0.0,1,67
5262,2,4,0.0,5.5,66,79
5263,3,2,0.0,3.0,78,10
5264,0,1,72.0,7.8,339,16
5265,6,20,73.0,8.4,181,29
5266,0,7,59.0,7.9,35,70
5267,1,33,61.0,5.6,298,19
5268,10,13,0.0,7.5,333,32
5269,10,39,82.0,7.9,360,87
5270,3,3,0.0,0.0,1,55
5271,10,48,0.0,0.0,1,62
5272,11,12,0.0,0.0,1,32
5273,5,170,0.0,0.0,389,33
5274,3,121,76.0,8.6,785,30
5275,5,22,73.0,7.3,109,29
5276,3,22,63.0,0.0,145,84
5277,5,37,78.0,6.6,499,88
5278,7,13,49.0,4.8,375,31
5279,6,131,79.0,8.8,360,8
5280,8,9,0.0,0.0,1,32
5281,3,3,0.0,0.0,1,55
5282,5,18,68.0,7.5,786,95
5283,6,13,53.0,5.5,787,31
5284,11,5,79.0,5.2,788,72
5285,1,3,82.0,8.6,386,6
5286,5,8,32.0,3.6,789,58
5287,5,39,0.0,0.0,1,17
5288,7,187,0.0,0.0,1,67
5289,4,86,0.0,0.0,1,68
5290,11,25,0.0,0.0,1,66
5291,5,188,0.0,0.0,1,67
5292,2,23,62.0,7.2,567,84
5293,1,33,66.0,7.0,475,88
5294,5,2,26.0,3.8,790,58
5295,8,5,85.0,8.6,101,72
5296,5,25,0.0,0.0,1,22
5297,5,27,0.0,0.0,1,22
5298,11,112,0.0,0.0,1,20
5299,3,189,0.0,0.0,1,67
5300,7,129,60.0,0.0,791,71
5301,6,190,58.0,8.0,792,15
5302,5,17,59.0,6.0,745,95
5303,0,5,0.0,0.0,1,38
5304,0,2,0.0,0.0,1,38
5305,4,0,0.0,0.0,1,10
5306,0,22,0.0,0.0,1,90
5307,0,12,0.0,0.0,1,94
5308,2,12,0.0,0.0,1,94
5309,1,7,0.0,0.0,1,38
5310,1,4,0.0,0.0,1,38
5311,6,13,61.0,7.7,787,95
5312,5,37,0.0,0.3,252,52
5313,8,2,84.0,8.5,793,72
5314,5,2,69.0,8.1,410,81
5315,2,17,79.0,8.3,48,47
5316,0,12,0.0,0.0,1,94
5317,8,4,81.0,6.8,66,72
5318,10,4,0.0,0.0,653,97
5319,5,5,81.0,9.0,48,72
5320,5,25,41.0,1.7,477,9
5321,0,6,67.0,5.6,280,16
5322,6,0,73.0,8.0,714,39
5323,3,3,0.0,0.0,1,55
5324,11,7,0.0,0.0,1,97
5325,0,5,0.0,0.0,12,38
5326,0,7,71.0,7.4,18,16
5327,4,7,58.0,2.1,22,70
5328,9,25,66.0,7.7,694,84
5329,10,18,65.0,3.6,184,95
5330,6,13,0.0,0.0,1,32
5331,5,7,0.0,0.0,1,55
5332,0,191,73.0,6.0,794,93
5333,1,48,0.0,0.0,1,82
5334,3,37,74.0,7.4,181,88
5335,4,9,0.0,0.0,1,32
5336,5,8,46.0,0.0,142,31
5337,1,7,85.0,6.6,18,36
5338,11,25,0.0,0.0,1,66
5339,2,17,78.0,8.9,795,47
5340,4,181,76.0,7.1,750,93
5341,0,3,0.0,0.0,1,38
5342,1,16,73.0,8.5,168,47
5343,0,12,82.0,6.9,69,6
5344,3,3,0.0,0.0,1,55
5345,0,3,52.0,6.5,402,31
5346,11,12,0.0,0.0,1,32
5347,3,29,0.0,0.0,1,22
5348,0,52,0.0,7.8,544,82
5349,3,192,0.0,0.0,796,67
5350,9,25,0.0,7.9,248,66
5351,3,4,0.0,0.0,1,55
5352,2,11,0.0,0.0,1,94
5353,5,4,49.0,6.1,797,31
5354,3,66,26.0,0.0,665,89
5355,3,166,0.0,0.0,1,33
5356,5,31,58.0,6.0,480,19
5357,3,4,0.0,0.0,1,55
5358,7,5,0.0,0.0,798,97
5359,9,19,32.0,2.4,799,86
5360,7,79,0.0,0.0,1,68
5361,7,0,0.0,0.0,1,10
5362,2,3,66.0,7.2,800,81
5363,5,3,59.0,7.8,339,70
5364,9,25,54.0,5.3,801,53
5365,6,4,54.0,5.8,802,31
5366,0,7,73.0,6.2,35,16
5367,5,4,62.0,7.3,66,81
5368,5,5,73.0,7.8,12,39
5369,1,1,76.0,8.3,468,6
5370,5,17,0.0,0.0,1,90
5371,1,63,27.0,8.9,803,89
5372,5,4,81.0,3.4,66,72
5373,8,12,83.0,8.4,281,73
5374,9,9,0.0,0.0,1,32
5375,3,8,0.0,0.0,1,55
5376,2,19,72.0,7.5,80,47
5377,5,68,0.0,0.0,1,46
5378,1,4,62.0,4.1,598,70
5379,5,4,66.0,4.5,188,81
5380,11,25,0.0,0.0,1,66
5381,9,25,0.0,0.0,1,66
5382,6,7,81.0,6.6,447,72
5383,2,3,0.0,0.0,1,38
5384,3,12,78.0,0.0,58,47
5385,1,29,78.0,7.9,140,42
5386,2,31,59.0,0.0,345,19
5387,5,17,65.0,8.2,48,95
5388,7,8,0.0,0.0,1,32
5389,10,57,36.0,3.8,751,89
5390,10,3,61.0,8.5,698,81
5391,3,0,0.0,0.0,1,10
5392,11,112,0.0,0.0,1,20
5393,1,3,0.0,0.0,1,38
5394,2,4,0.0,0.0,1,38
5395,10,3,62.0,8.2,804,81
5396,1,49,53.0,0.0,805,78
5397,7,31,0.0,0.0,1,52
5398,2,4,0.0,0.0,1,38
5399,9,62,77.0,8.2,764,12
5400,11,112,0.0,0.0,1,20
5401,6,83,0.0,0.0,1,68
5402,6,112,69.0,7.0,806,30
5403,5,18,66.0,0.0,281,35
5404,5,5,53.0,5.5,12,31
5405,11,44,77.0,8.9,395,87
5406,6,0,0.0,0.0,1,10
5407,0,143,0.0,0.0,807,59
5408,1,33,79.0,6.6,298,42
5409,8,4,0.0,0.0,1,97
5410,1,2,0.0,0.0,1,38
5411,9,193,83.0,8.3,485,93
5412,4,49,0.0,0.0,1,82
5413,3,119,0.0,0.0,1,43
5414,1,27,48.0,5.9,808,9
5415,9,5,61.0,7.5,12,81
5416,10,31,45.0,0.0,222,9
5417,4,25,0.0,0.0,1,22
5418,2,5,90.0,8.2,12,36
5419,5,22,0.0,0.0,1,90
5420,5,25,46.0,7.3,248,9
5421,0,7,63.0,7.3,57,70
5422,5,68,74.0,5.3,691,12
5423,0,7,82.0,8.2,35,6
5424,8,10,0.0,6.6,249,79
5425,9,27,73.0,8.6,570,29
5426,6,5,62.0,5.3,165,81
5427,8,37,77.0,8.0,163,88
5428,5,44,60.0,7.4,191,78
5429,5,17,76.0,8.9,48,47
5430,5,12,73.0,7.5,612,47
5431,5,44,0.0,0.0,1,17
5432,6,83,0.0,0.0,1,68
5433,9,15,0.0,0.0,1,32
5434,4,12,65.0,7.7,69,95
5435,6,13,63.0,5.8,46,95
5436,9,29,55.0,6.1,313,53
5437,6,13,0.0,0.0,1,32
5438,6,25,67.0,7.6,248,84
5439,4,5,0.0,0.0,809,55
5440,0,7,63.0,6.9,35,70
5441,11,27,74.0,8.0,94,29
5442,3,25,0.0,0.0,1,22
5443,4,7,68.0,8.0,88,81
5444,0,7,0.0,1.8,39,38
5445,1,20,0.0,0.0,1,90
5446,0,12,0.0,0.0,1,94
5447,0,12,0.0,0.0,1,94
5448,5,27,0.0,0.0,222,22
5449,2,27,46.0,0.0,810,9
5450,5,31,0.0,0.0,1,52
5451,4,7,0.0,0.0,1,55
5452,4,7,64.0,0.0,107,35
5453,9,44,49.0,7.0,491,40
5454,5,4,69.0,0.0,142,16
5455,0,37,77.0,9.5,610,42
5456,0,4,0.0,0.0,544,38
5457,3,4,0.0,0.0,489,55
5458,5,12,56.0,8.4,69,95
5459,3,17,72.0,7.0,80,47
5460,4,39,79.0,8.3,811,87
5461,2,3,57.0,5.5,390,70
5462,0,161,48.0,4.4,1,60
5463,5,1,0.0,0.0,1,10
5464,2,27,0.0,0.0,1,22
5465,6,83,85.0,9.0,360,37
5466,5,4,70.0,6.5,66,16
5467,4,5,0.0,0.0,12,55
5468,5,3,70.0,7.3,812,16
5469,5,7,68.0,6.8,107,81
5470,5,18,0.0,7.7,184,90
5471,6,5,71.0,8.6,9,39
5472,5,4,60.0,6.3,67,70
5473,0,5,72.0,8.7,12,16
5474,3,4,57.0,5.8,813,70
5475,1,4,0.0,0.0,794,38
5476,2,4,52.0,7.4,6,31
5477,5,18,74.0,8.0,281,47
5478,1,7,77.0,8.2,632,6
5479,0,12,0.0,0.0,1,94
5480,4,7,90.0,8.8,88,36
5481,5,31,0.0,0.0,222,52
5482,0,63,72.0,6.9,814,12
5483,5,0,0.0,0.0,1,10
5484,0,12,0.0,0.0,1,94
5485,4,74,70.0,8.3,815,37
5486,5,7,67.0,5.2,22,81
5487,5,20,73.0,8.4,126,29
5488,10,10,67.0,0.0,816,35
5489,10,8,0.0,0.0,1,97
5490,5,51,0.0,0.0,214,82
5491,0,7,88.0,8.4,35,36
5492,8,143,66.0,7.7,191,56
5493,5,27,59.0,0.0,484,53
5494,11,15,0.0,0.0,1,0
5495,0,12,0.0,0.0,1,94
5496,8,3,87.0,9.0,474,77
5497,6,0,69.0,7.3,534,81
5498,11,3,0.0,9.0,464,79
5499,3,5,0.0,0.0,1,55
5500,5,27,61.0,6.8,173,84
5501,0,7,64.0,5.6,35,70
5502,1,3,62.0,6.4,315,70
5503,3,12,74.0,5.4,770,47
5504,5,18,0.0,5.6,184,90
5505,0,25,60.0,7.6,145,84
5506,1,7,82.0,8.5,169,6
5507,3,26,0.0,0.0,1,22
5508,11,25,0.0,0.0,1,66
5509,2,3,0.0,0.0,1,38
5510,8,13,58.0,6.0,105,95
5511,9,17,80.0,7.7,48,47
5512,6,44,0.0,0.0,1,17
5513,5,44,64.0,7.3,191,78
5514,11,62,87.0,8.8,592,12
5515,9,25,0.0,0.0,1,66
5516,3,35,0.0,0.0,434,52
5517,6,13,67.0,8.3,271,95
5518,11,27,60.0,5.4,222,84
5519,8,37,72.0,8.1,560,88
5520,4,177,0.0,0.0,1,98
5521,4,5,0.0,0.0,138,55
5522,8,18,61.0,7.1,603,95
5523,5,31,0.0,0.0,1,52
5524,2,17,68.0,8.5,553,95
5525,8,22,82.0,8.2,512,2
5526,1,2,58.0,7.3,598,70
5527,1,79,74.0,8.2,721,37
5528,7,18,0.0,0.0,817,0
5529,0,12,0.0,0.0,1,94
5530,1,7,0.0,0.0,1,38
5531,9,37,0.0,0.0,1,52
5532,0,0,0.0,0.0,1,10
5533,1,29,0.0,0.0,1,22
5534,1,165,0.0,0.0,1,33
5535,7,0,0.0,0.0,1,10
5536,9,96,0.0,0.0,1,28
5537,1,29,0.0,0.0,1,22
5538,5,7,0.0,0.0,1,55
5539,3,22,69.0,8.0,818,29
5540,9,27,0.0,0.0,167,66
5541,4,5,43.0,0.0,379,58
5542,4,62,69.0,8.8,453,12
5543,4,33,76.0,8.4,819,88
5544,6,7,74.0,7.8,107,39
5545,9,25,81.0,8.4,328,2
5546,5,5,70.0,7.7,52,16
5547,5,49,0.0,7.0,414,82
5548,10,0,70.0,8.1,592,39
5549,6,4,84.0,8.2,66,72
5550,3,0,0.0,0.0,1,10
5551,0,7,76.0,6.0,57,6
5552,3,184,0.0,0.0,1,67
5553,5,17,0.0,6.8,48,90
5554,4,0,77.0,8.0,360,39
5555,5,3,77.0,7.8,820,39
5556,6,5,65.0,7.4,821,81
5557,5,27,0.0,0.0,1,22
5558,4,25,71.0,7.2,396,29
5559,0,3,0.0,0.0,1,38
5560,0,2,68.0,8.5,277,16
5561,5,18,0.0,5.7,184,90
5562,2,4,0.0,0.0,437,38
5563,8,33,43.0,6.8,132,86
5564,3,12,0.0,0.0,679,94
5565,5,7,68.0,3.7,22,81
5566,3,63,30.0,5.1,74,89
5567,0,12,83.0,8.4,69,6
5568,10,8,0.0,0.0,1,97
5569,6,8,81.0,7.3,822,72
5570,11,44,79.0,8.1,395,87
5571,7,170,0.0,0.0,823,33
5572,5,8,47.0,6.3,506,31
5573,0,143,0.0,0.0,1,59
5574,6,4,88.0,7.5,42,77
5575,3,18,0.0,0.0,379,90
5576,7,51,71.0,6.2,537,34
5577,3,25,0.0,0.0,1,22
5578,5,25,0.0,0.0,1,22
5579,4,7,84.0,8.7,88,72
5580,11,4,49.0,3.6,297,31
5581,8,4,0.0,0.0,1,97
5582,0,5,60.0,0.0,52,70
5583,1,48,71.0,0.0,824,34
5584,8,5,45.0,5.5,172,31
5585,6,13,0.0,0.0,1,32
5586,5,12,76.0,5.4,45,47
5587,3,3,0.0,0.0,1,55
5588,5,17,65.0,8.8,48,95
5589,2,5,76.0,8.6,12,6
5590,10,12,0.0,0.0,1,32
5591,0,12,72.0,6.6,69,47
5592,5,44,56.0,7.5,191,78
5593,8,37,84.0,8.9,163,87
5594,7,8,75.0,8.1,124,39
5595,2,3,0.0,0.0,1,38
5596,6,13,0.0,0.0,1,32
5597,7,17,70.0,0.0,825,35
5598,4,12,0.0,0.0,1,32
5599,0,12,0.0,0.0,1,94
5600,2,23,62.0,8.3,103,84
5601,4,39,0.0,0.0,650,17
5602,1,8,0.0,0.0,1,38
5603,1,7,59.0,5.2,57,70
5604,5,17,61.0,6.5,91,95
5605,8,194,80.0,3.7,826,93
5606,3,0,0.0,0.0,1,10
5607,0,7,0.0,0.0,1,38
5608,0,1,80.0,9.0,456,6
5609,5,5,86.0,7.7,12,72
5610,10,25,72.0,7.9,477,29
5611,2,109,72.0,5.7,827,30
5612,6,0,76.0,8.1,32,39
5613,5,27,50.0,0.0,687,53
5614,8,2,75.0,6.1,487,39
5615,1,5,48.0,8.3,12,31
5616,0,7,78.0,5.9,828,6
5617,3,3,75.0,0.0,227,16
5618,1,195,0.0,0.0,1,7
5619,0,3,0.0,7.9,130,79
5620,4,190,0.0,0.0,1,67
5621,0,4,70.0,0.0,66,16
5622,5,22,69.0,8.3,246,29
5623,2,5,0.0,0.0,1,38
5624,5,2,85.0,8.2,106,72
5625,6,37,73.0,8.8,829,88
5626,0,7,82.0,4.2,18,6
5627,2,37,69.0,6.9,50,88
5628,0,4,58.0,8.0,433,70
5629,9,22,72.0,8.5,258,29
5630,6,12,0.0,0.0,1,32
5631,5,4,61.0,0.0,80,70
5632,1,25,66.0,6.2,32,84
5633,0,25,0.0,0.0,1,22
5634,1,29,70.0,9.0,345,29
5635,7,170,0.0,0.0,1,33
5636,5,8,40.0,4.8,109,58
5637,3,8,73.0,8.4,182,16
5638,5,4,0.0,0.0,1,55
5639,9,7,58.0,7.5,720,70
5640,4,35,0.0,0.0,1,52
5641,6,0,92.0,8.4,91,77
5642,0,27,0.0,0.0,461,22
5643,5,17,90.0,8.5,529,73
5644,5,4,60.0,5.7,73,70
5645,0,7,0.0,0.0,1,38
5646,8,62,76.0,8.4,830,12
5647,5,196,0.0,0.0,1,7
5648,10,95,0.0,0.0,428,28
5649,4,27,0.0,0.0,584,22
5650,5,18,54.0,5.6,184,53
5651,5,12,59.0,7.4,732,95
5652,4,8,71.0,7.0,165,16
5653,5,7,56.0,7.6,620,70
5654,5,44,58.0,7.9,191,78
5655,8,37,85.0,8.2,37,87
5656,9,1,68.0,8.5,831,81
5657,3,91,0.0,0.0,832,28
5658,0,176,0.0,7.5,833,98
5659,9,22,0.0,0.0,1,0
5660,5,4,57.0,6.7,189,70
5661,6,25,0.0,0.0,1,22
5662,3,93,0.0,0.0,1,28
5663,5,79,58.0,6.6,794,75
5664,10,31,52.0,8.0,245,53
5665,5,13,0.0,0.0,1,32
5666,5,31,0.0,0.0,263,52
5667,2,27,0.0,0.0,1,22
5668,7,149,75.0,0.0,551,65
5669,8,33,69.0,6.1,298,88
5670,5,4,59.0,6.7,73,70
5671,1,27,0.0,0.0,1,22
5672,8,7,0.0,4.1,192,97
5673,0,5,56.0,7.0,321,70
5674,8,3,70.0,7.8,474,81
5675,8,105,0.0,0.0,1,20
5676,2,22,64.0,7.8,254,84
5677,5,5,69.0,7.3,245,81
5678,3,18,0.0,0.0,1,90
5679,0,3,82.0,7.2,427,6
5680,5,4,0.0,0.0,1,55
5681,2,109,58.0,0.0,576,71
5682,1,22,0.0,0.0,1,90
5683,4,7,0.0,0.0,1,55
5684,6,1,0.0,0.0,1,10
5685,2,51,0.0,0.0,1,82
5686,2,17,0.0,0.0,1,90
5687,9,20,0.0,0.0,1,0
5688,5,5,0.0,0.0,1,55
5689,3,4,0.0,0.0,1,55
5690,9,3,0.0,0.0,1,97
5691,6,10,0.0,0.0,1,32
5692,8,25,0.0,0.0,1,66
5693,0,37,0.0,0.0,1,52
5694,4,4,0.0,0.0,1,55
5695,0,7,0.0,0.0,1,38
5696,5,136,0.0,0.0,1,59
5697,0,4,56.0,6.7,540,70
5698,3,31,0.0,0.0,442,52
5699,5,31,71.0,0.0,50,88
5700,0,12,0.0,0.0,1,94
5701,9,97,0.0,0.0,1,28
5702,5,18,0.0,0.0,1,90
5703,1,63,0.0,0.0,366,46
5704,3,4,0.0,0.0,379,55
5705,0,4,0.0,0.0,244,38
5706,6,74,0.0,0.0,1,5
5707,5,27,65.0,0.0,167,84
5708,5,12,84.0,8.3,84,73
5709,6,44,0.0,0.0,1,17
5710,6,121,80.0,8.0,563,30
5711,0,27,57.0,5.8,167,53
5712,0,37,82.0,8.4,163,42
5713,2,17,70.0,7.3,603,47
5714,3,7,66.0,6.6,22,81
5715,3,49,54.0,6.3,74,78
5716,0,143,54.0,0.0,834,56
5717,5,13,0.0,0.0,1,32
5718,3,7,66.0,7.1,289,81
5719,11,12,0.0,0.0,1,32
5720,8,20,65.0,4.9,835,95
5721,5,3,61.0,6.5,836,70
5722,2,18,0.0,0.0,837,90
5723,0,10,55.0,3.9,256,70
5724,10,5,0.0,0.0,838,97
5725,11,4,0.0,0.0,1,97
5726,5,25,0.0,0.0,1,22
5727,2,4,71.0,0.0,141,16
5728,9,8,89.0,7.6,224,77
5729,8,7,89.0,8.5,127,77
5730,5,4,55.0,7.5,143,70
5731,5,119,70.0,7.5,577,30
5732,11,4,59.0,5.6,297,70
5733,0,22,0.0,8.5,420,90
5734,3,0,0.0,0.0,1,10
5735,8,8,0.0,8.1,223,79
5736,7,8,0.0,0.0,1,32
5737,6,12,0.0,0.0,1,32
5738,0,29,78.0,7.7,302,42
5739,5,25,71.0,7.3,714,29
5740,4,4,0.0,0.0,839,55
5741,9,7,0.0,0.0,1,97
5742,5,27,0.0,0.0,284,22
5743,5,4,60.0,7.8,183,70
5744,0,29,65.0,7.7,159,84
5745,5,0,71.0,7.1,114,39
5746,0,7,55.0,0.0,35,70
5747,0,12,0.0,0.0,1,94
5748,2,12,91.0,9.1,84,73
5749,3,5,0.0,0.0,449,55
5750,10,5,57.0,7.0,840,70
5751,10,27,56.0,5.8,621,53
5752,6,83,80.0,8.7,360,37
5753,4,197,0.0,0.0,1,7
5754,8,7,58.0,6.7,192,70
5755,3,198,0.0,0.0,1,7
5756,0,7,0.0,0.0,1,38
5757,0,52,0.0,0.0,291,82
5758,5,4,75.0,8.3,244,39
5759,3,3,74.0,7.2,236,39
5760,3,0,0.0,0.0,1,10
5761,0,2,65.0,0.0,841,16
5762,9,1,65.0,6.5,656,81
5763,9,92,0.0,0.0,1,28
5764,9,22,66.0,5.8,501,84
5765,3,4,59.0,4.7,60,70
5766,5,32,0.0,0.0,1,52
5767,8,10,0.0,6.4,249,79
5768,2,4,71.0,6.4,66,16
5769,1,12,69.0,0.0,69,35
5770,5,17,0.0,0.0,1,90
5771,5,44,0.0,0.0,1,17
5772,7,49,0.0,0.0,1,62
5773,5,3,78.0,8.1,236,39
5774,0,2,0.0,5.0,82,79
5775,6,13,0.0,0.0,1,32
5776,5,199,0.0,0.0,1,7
5777,0,37,79.0,8.7,169,42
5778,1,33,78.0,5.7,298,42
5779,3,7,0.0,0.0,289,55
5780,10,27,51.0,6.0,173,53
5781,9,25,0.0,0.0,1,66
5782,0,69,0.0,0.0,1,5
5783,5,7,64.0,3.5,707,81
5784,0,29,67.0,8.1,302,84
5785,1,7,0.0,0.0,1,38
5786,5,17,72.0,7.5,264,47
5787,0,3,61.0,7.2,103,70
5788,4,88,0.0,0.0,1,28
5789,0,12,0.0,0.0,1,94
5790,11,25,0.0,0.0,1,66
5791,1,33,81.0,8.5,298,42
5792,0,20,57.0,0.0,842,53
5793,1,27,0.0,0.0,1,22
5794,6,0,0.0,0.0,1,10
5795,5,8,0.0,0.0,1,55
5796,10,17,0.0,0.0,1,0
5797,5,5,0.0,0.0,1,55
5798,6,121,78.0,7.6,563,30
5799,1,48,78.0,0.0,843,34
5800,10,4,0.0,0.0,455,97
5801,5,7,0.0,8.0,116,79
5802,5,31,0.0,0.0,103,52
5803,0,158,0.0,0.0,681,3
5804,5,2,81.0,7.8,844,72
5805,1,1,87.0,9.1,468,36
5806,7,25,71.0,7.1,32,29
5807,1,33,0.0,0.0,1,52
5808,2,4,49.0,0.0,66,31
5809,1,20,62.0,0.0,778,84
5810,3,12,38.0,5.1,845,58
5811,2,31,67.0,0.0,263,84
5812,8,10,0.0,0.0,1,32
5813,5,17,0.0,0.0,1,90
5814,0,7,79.0,5.3,18,6
5815,2,7,69.0,8.7,218,16
5816,4,141,41.0,5.4,727,60
5817,9,27,73.0,7.5,484,29
5818,6,12,0.0,0.0,1,32
5819,11,22,81.0,5.0,174,2
5820,6,13,67.0,8.4,572,95
5821,1,7,79.0,5.9,18,6
5822,8,27,70.0,8.5,234,29
5823,8,8,76.0,6.8,190,39
5824,0,7,89.0,8.8,18,36
5825,5,6,68.0,5.9,226,81
5826,5,18,69.0,6.8,184,95
5827,0,7,78.0,0.0,152,6
5828,0,29,0.0,0.0,1,22
5829,5,29,0.0,0.0,1,22
5830,11,0,0.0,0.0,1,97
5831,0,12,0.0,0.0,1,94
5832,0,12,0.0,0.0,1,94
5833,6,13,69.0,6.6,46,95
5834,5,17,75.0,8.3,48,47
5835,5,0,0.0,0.0,1,10
5836,1,4,62.0,3.7,598,70
5837,3,8,0.0,0.0,1,55
5838,10,25,0.0,0.0,1,66
5839,5,7,61.0,8.0,107,70
5840,5,4,41.0,6.5,67,58
5841,1,27,71.0,6.4,254,29
5842,8,4,75.0,7.5,60,39
5843,0,2,62.0,5.8,82,70
5844,5,4,62.0,6.6,626,81
5845,0,4,71.0,0.0,846,16
5846,3,7,0.0,0.0,1,55
5847,3,4,0.0,0.0,548,55
5848,0,4,0.0,8.5,544,79
5849,1,25,77.0,6.0,32,29
5850,6,7,0.0,0.0,1,55
5851,11,5,76.0,8.1,623,39
5852,7,27,0.0,0.0,1,66
5853,5,7,77.0,8.1,579,39
5854,3,49,42.0,6.6,845,40
5855,5,18,68.0,6.8,686,95
5856,6,0,0.0,0.0,1,10
5857,1,29,81.0,8.2,313,42
5858,0,7,84.0,9.0,18,36
5859,1,7,84.0,0.0,18,6
5860,1,7,0.0,0.0,1,38
5861,4,3,57.0,0.0,227,70
5862,6,13,0.0,0.0,46,32
5863,0,0,0.0,0.0,1,10
5864,11,0,0.0,0.0,1,97
5865,2,51,0.0,0.0,1,82
5866,3,76,0.0,0.0,1,5
5867,0,7,68.0,0.0,57,35
5868,0,12,0.0,0.0,69,94
5869,6,4,0.0,0.0,1,55
5870,8,153,56.0,7.0,664,56
5871,5,18,0.0,0.0,1,90
5872,0,12,0.0,0.0,1,94
5873,5,12,65.0,0.0,847,35
5874,10,74,0.0,0.0,1,5
5875,3,0,60.0,5.4,373,70
5876,4,7,66.0,7.3,88,81
5877,5,7,60.0,4.3,57,70
5878,4,7,0.0,0.0,22,55
5879,0,2,79.0,8.4,277,6
5880,11,181,78.0,7.7,750,93
5881,1,8,0.0,0.0,1,38
5882,4,12,75.0,8.9,414,47
5883,8,11,0.0,0.0,1,32
5884,0,3,71.0,0.0,402,16
5885,0,7,78.0,7.9,22,6
5886,3,5,0.0,0.0,12,55
5887,0,52,0.0,5.6,244,82
5888,9,3,0.0,0.0,1,97
5889,6,61,0.0,0.0,1,46
5890,9,25,52.0,8.3,597,53
5891,3,117,0.0,0.0,848,43
5892,11,5,78.0,7.0,623,39
5893,11,22,66.0,8.3,339,29
5894,6,119,0.0,0.0,1,43
5895,7,200,71.0,0.0,849,96
5896,5,27,56.0,0.0,173,53
5897,10,5,0.0,7.0,157,79
5898,5,4,0.0,3.4,141,55
5899,0,5,41.0,7.4,850,58
5900,3,30,0.0,7.2,58,52
5901,0,12,0.0,0.0,1,94
5902,5,35,0.0,0.0,851,52
5903,3,7,58.0,0.0,261,70
5904,5,17,0.0,0.0,1,90
5905,0,3,63.0,6.3,315,70
5906,8,5,47.0,5.7,172,31
5907,3,5,59.0,6.7,674,70
5908,7,27,0.0,0.0,167,66
5909,5,5,0.0,0.0,1,55
5910,7,187,0.0,0.0,852,67
5911,1,7,45.0,6.1,35,31
5912,8,73,69.0,7.3,853,37
5913,3,32,0.0,0.0,1,52
5914,0,201,0.0,0.0,1,7
5915,0,8,87.0,8.2,82,36
5916,0,44,0.0,0.0,1,17
5917,5,49,69.0,7.6,114,34
5918,3,18,0.0,0.0,1,90
5919,3,202,46.0,8.4,854,15
5920,0,2,75.0,6.8,82,16
5921,5,4,40.0,6.4,173,58
5922,6,22,0.0,0.0,1,90
5923,4,35,46.0,7.0,855,40
5924,11,183,89.0,8.2,370,93
5925,3,154,0.0,0.0,856,3
5926,5,25,0.0,0.0,1,22
5927,8,8,0.0,0.0,1,97
5928,4,25,0.0,0.0,1,22
5929,7,35,0.0,0.0,1,52
5930,5,2,53.0,7.3,786,31
5931,8,8,90.0,8.5,857,77
5932,5,8,55.0,6.4,142,70
5933,0,12,0.0,0.0,1,94
5934,6,197,0.0,0.0,1,7
5935,4,0,87.0,5.6,114,77
5936,5,25,0.0,0.0,1,22
5937,0,3,0.0,0.0,1,38
5938,4,5,0.0,0.0,12,55
5939,8,52,0.0,8.3,544,62
5940,11,5,0.0,0.0,12,97
5941,5,7,51.0,6.2,57,31
5942,6,83,84.0,8.8,360,37
5943,2,3,0.0,0.0,1,38
5944,4,12,0.0,0.0,1,32
5945,6,25,0.0,0.0,1,22
5946,0,37,56.0,7.5,858,19
5947,6,5,0.0,0.0,1,55
5948,6,83,82.0,8.9,360,37
5949,5,27,0.0,0.0,1,22
5950,11,4,0.0,2.8,297,97
5951,5,8,55.0,6.8,142,70
5952,5,62,68.0,8.2,787,12
5953,3,5,0.0,0.0,533,55
5954,3,0,0.0,0.0,1,10
5955,10,31,0.0,0.0,263,66
5956,5,27,49.0,0.0,167,53
5957,0,36,0.0,0.0,1,52
5958,1,2,50.0,6.6,400,31
5959,5,5,59.0,4.9,200,70
5960,6,8,0.0,8.4,124,79
5961,0,12,0.0,0.0,1,94
5962,0,2,53.0,0.0,82,31
5963,5,27,55.0,0.0,489,53
5964,6,12,76.0,7.4,69,47
5965,6,83,80.0,8.2,360,37
5966,5,17,0.0,0.0,1,90
5967,2,27,0.0,0.0,1,22
5968,6,0,83.0,7.2,91,72
5969,9,25,63.0,8.6,258,84
